Price,Latitude,Longitude
710146,26.3314,50.0632
710149,21.5721,39.2493
710151,21.5566,39.2448
710154,24.5445,46.6443
710156,24.5444,46.6413
710159,24.5027,46.6724
710161,24.5221,46.7287
710164,26.3511,50.0964
710166,21.2863,40.4347
710169,21.4628,39.3272
710172,21.6845,39.212
710174,21.6886,39.2138
710177,27.4424,41.6075
710180,21.7989,39.0594
710182,24.5195,46.7418
710185,24.6519,46.5724
710188,24.5473,46.6479
710190,21.6998,39.2108
710193,24.553,46.8075
710400,21.331,39.6697
710500,26.0978,50.1155
711000,24.4678,46.7778
711100,24.5882,46.7868
711100,24.589,46.7872
711850,26.1372,50.1383
712000,24.5329,46.6434
712000,25.6247,45.2349
712000,24.5279,46.6458
712000,24.5259,46.6368
712000,24.5274,46.6366
712000,24.5398,46.6397
712500,26.1215,50.1346
712500,24.5681,46.5767
712500,24.4858,46.6384
712500,24.9049,46.9584
712500,24.8895,46.9545
712500,24.5837,46.5978
712500,24.8987,46.9598
712500,24.5638,46.7866
712501,24.8924,46.9514
712501,24.5954,46.7173
712501,26.3741,43.9211
712501,24.4268,46.7087
712501,24.891,46.9551
712502,24.8903,46.952
712502,26.5657,49.9015
712502,24.8921,46.9518
712800,24.442,39.4724
712800,25.582,45.6998
712800,18.3191,42.6117
713900,25.3257,49.6318
714000,25.0168,47.0339
714000,26.4275,43.881
714000,24.527,46.6753
714000,24.5265,46.6759
714000,21.5246,39.3005
714000,25.0536,47.0874
714000,26.0692,50.1483
714000,24.5281,46.6774
714001,24.5277,46.6775
714001,25.0172,47.0387
714001,25.0065,47.0498
714220,24.379,39.6626
714505,24.1995,46.0737
714600,24.5813,46.7964
715000,26.2853,44.0452
715000,21.5664,39.2351
715000,24.5624,46.5588
715000,24.5624,46.5601
715000,24.5537,46.8079
715000,24.5646,46.5581
715000,26.0948,44.0199
715000,24.5767,46.5565
715001,24.3521,45.8073
715001,26.4087,49.9982
715001,24.5666,46.5304
715001,21.5504,39.2784
715001,24.5646,46.5309
715002,26.2855,44.0431
715002,26.1954,50.2072
715002,24.5603,46.5743
715003,26.2953,50.2049
715003,26.232,44.0277
715003,24.5652,46.5599
715004,21.6102,39.2117
715004,24.7562,46.6835
715004,24.517,46.7408
715005,21.8056,39.0973
715005,21.7972,39.1089
715006,24.527,46.6614
715007,26.1076,50.1448
715007,24.5276,46.6462
715008,21.5658,39.243
715008,24.1489,47.2803
715200,24.5549,46.8046
716100,25.0993,46.389
716250,26.1157,50.1555
716450,26.3328,44.0018
717500,21.7936,39.0918
717500,24.5788,46.6416
717500,24.5746,46.6425
717500,24.5759,46.6412
717600,24.7304,46.8159
717600,24.7298,46.8194
717600,21.798,39.0834
717600,24.7304,46.8206
717600,24.9004,46.4477
718487,27.5101,41.6407
718640,18.1859,42.5658
718750,26.357,43.9232
719000,21.5648,39.2364
719000,21.7036,39.2079
719000,21.5602,39.2393
719000,21.5601,39.2396
719000,21.5602,39.2397
719600,21.928,39.1967
719664,26.0616,50.1388
719770,26.0953,50.1216
719875,26.27,50.199
720000,24.5663,46.7861
720000,21.5965,39.1976
720000,24.5371,46.6516
720000,26.3528,50.0986
720000,26.2987,50.172
720000,26.3566,50.0656
720000,25.2973,49.5407
720000,26.3512,50.1001
720001,21.9697,39.0555
720001,25.3092,49.5667
720001,26.3441,50.086
720001,21.586,39.1321
720001,26.3473,50.0924
720002,24.491,46.533
720002,26.3489,50.0878
720002,21.6816,39.2143
720003,18.2373,42.6955
720003,21.264,40.3942
720003,26.3466,50.1001
720004,26.3427,50.0957
720004,21.2858,40.4388
720004,21.4762,39.2663
720005,21.4706,39.2696
720005,21.4568,39.9054
720006,24.5551,46.8052
720006,26.4413,43.8864
720007,26.1182,50.1176
720007,24.6033,46.5145
720008,24.4932,44.3632
720008,21.7032,39.2094
720009,21.7058,39.2046
720010,18.1684,42.8658
720010,21.7872,39.1032
720011,24.5729,46.5411
720012,26.0598,43.9921
720012,21.472,39.2635
720013,21.5434,39.2897
720014,21.5943,39.2144
720014,26.222,50.2074
720015,24.4793,46.2569
720016,26.114,50.1411
720017,26.3471,50.102
720018,26.1801,50.1451
720018,24.5566,46.5929
720019,26.3681,50.0888
720020,26.0929,43.6866
720021,24.3782,39.6282
720022,26.1416,50.1182
720023,24.5701,46.5418
720024,24.5488,46.7303
720025,21.4762,39.921
720026,21.5498,39.2941
720027,26.3912,50.0291
720028,26.3477,50.101
720029,26.1896,43.58
720030,24.5894,46.6953
720031,26.3479,50.0984
720032,24.5572,46.6144
720034,26.345,50.1018
720035,24.5583,46.6845
720036,25.0458,47.1166
720037,26.8391,49.8061
720038,27.4196,41.6108
720040,26.4373,44.0109
720041,21.6745,39.2147
720042,26.1898,43.5799
720044,21.5526,39.2937
720045,21.5437,39.2892
720046,21.7899,39.1102
720048,21.5396,39.2957
720049,21.7934,39.1109
720050,21.3673,39.835
720052,21.7885,39.0974
720053,21.7847,39.0981
720055,21.7861,39.0984
720056,21.7846,39.1005
720058,21.5504,39.2464
720059,21.5433,39.2894
720061,21.555,39.2906
720062,18.3142,42.6256
720064,21.555,39.2927
720066,26.4106,50.0593
720067,21.5526,39.2458
720069,26.4319,44.0137
720071,27.4014,41.7154
720072,24.5184,46.728
720074,18.3234,42.7202
720076,27.5076,41.7807
720077,21.6048,39.21
720079,24.5159,46.8903
720081,24.6345,46.5445
720083,21.5513,39.2458
720085,26.3497,50.0906
720086,24.4995,46.5626
720088,24.7026,46.8533
720090,26.3671,50.0666
720092,25.317,49.639
720094,21.6999,39.2044
720096,21.7075,39.2063
720098,27.3967,48.4175
720100,21.7853,39.1103
720102,25.0211,47.0714
720104,27.5046,41.774
720106,21.5548,39.2893
720108,21.5558,39.2923
720110,21.6177,39.1747
720112,21.5426,39.2914
720114,25.0075,47.2335
720117,24.5758,46.7979
720119,21.535,39.2961
720121,21.7847,39.0988
720123,24.5719,46.7188
720125,24.5275,46.6907
720128,21.5421,39.2881
720130,21.3962,40.5233
720132,24.5657,46.7894
720135,21.5372,39.2906
720137,21.5382,39.2928
720139,21.7858,39.0977
720142,21.7855,39.0979
720144,21.5464,39.2866
720146,24.5562,46.6579
720149,25.0832,46.3869
720151,26.3763,50.07
720154,24.5751,46.7944
720156,24.5932,46.6735
720159,25.0408,47.214
720161,21.5485,39.2885
720164,21.6857,39.2121
720166,24.58,46.8037
720169,25.0033,47.1313
720172,21.5691,39.2422
720174,24.5024,46.6829
720177,24.403,46.8406
720180,21.5608,39.2448
720182,26.222,50.2078
720185,26.2225,50.2095
720188,27.4786,41.6734
720190,21.5461,39.2883
720193,26.1147,50.1173
720196,21.5662,39.2445
720199,26.1153,50.1134
720202,21.8265,39.1445
720204,21.5541,39.2886
720207,27.4262,41.6313
720210,21.5928,39.2179
720213,24.624,46.6701
720216,21.541,39.2924
720219,26.351,50.1012
720222,21.5359,39.2969
720225,22.8296,39.0288
720228,21.5556,39.2899
720231,26.428,50.0302
720234,24.493,46.528
720237,24.6288,39.2302
720240,21.5541,39.2885
720243,26.3651,43.946
720246,24.5013,46.7379
720250,24.6051,46.7602
720253,21.5387,39.2896
720256,21.5432,39.2891
720259,21.7864,39.0972
720262,26.364,50.0988
720266,27.4289,41.5892
720269,21.7862,39.0984
720272,26.1558,50.1227
720276,26.3479,50.0999
720279,21.3796,39.794
720282,24.5567,46.6857
720286,24.5751,46.7944
720289,24.1032,47.2719
720292,24.3525,39.5267
720296,26.9631,49.6817
720299,24.0959,47.2919
720303,24.5057,46.6644
720310,24.5865,46.7772
720313,24.559,46.6791
720317,24.6479,46.5795
720320,26.2203,50.2055
720324,21.553,39.2474
720328,24.456,39.6884
720331,24.6034,46.7626
720335,24.5662,46.7957
720339,21.7891,39.1102
720342,24.5136,39.5717
720346,24.8855,46.88
720350,24.5052,46.6755
720353,24.5529,46.6885
720357,26.4139,50.0622
720361,21.5709,39.2085
720365,24.5574,46.682
720369,24.5364,46.6437
720372,26.4301,50.0258
720376,26.4375,50.026
720380,21.8219,39.0709
720384,21.5734,39.2086
720388,21.5754,39.2153
720392,24.5282,46.6483
720396,26.4301,50.0258
720400,21.5714,39.208
720404,21.5731,39.208
720408,21.5455,39.2932
720412,24.5515,46.7264
720416,26.4275,50.0303
720420,21.5698,39.2112
720424,24.5103,46.6732
720428,21.6829,39.2138
720433,21.7857,39.0967
720437,26.3218,49.9843
720441,25.4042,49.5551
720445,25.0236,47.0336
720449,26.4365,50.0291
720454,26.3695,50.1005
720458,24.1665,47.2596
720462,21.5708,39.2087
720467,21.8261,39.1446
720471,21.3662,39.7795
720475,24.5255,46.6566
720480,26.4134,50.0593
720484,21.6865,39.2161
720488,26.8754,49.7606
720493,25.0252,47.0325
720497,24.4514,39.6878
720502,21.5475,39.2916
720506,26.2344,50.2123
720511,27.4229,41.6118
720515,21.3627,39.8211
720520,24.5165,46.6836
720524,24.5042,46.7347
720529,26.4392,50.0435
720534,21.8268,39.0718
720538,26.4347,50.0293
720543,27.4788,41.684
720548,21.5956,39.1842
720552,21.5447,39.2902
720557,18.2543,42.6049
720562,24.4349,46.7544
720566,24.5788,46.6356
720571,21.5495,39.2941
720576,26.11,50.145
720581,24.4279,46.7112
720586,24.5199,46.5488
720590,25.0831,46.3883
720595,21.5615,39.2394
720600,24.574,46.7157
720605,26.1484,50.1212
720610,24.6065,46.6468
720615,21.5679,39.2079
720620,21.5464,39.2894
720625,21.686,39.2108
720630,26.243,43.9982
720635,21.5451,39.29
720640,21.5489,39.2897
720645,21.9568,39.07
720650,21.5548,39.2896
720655,26.3678,50.0984
720660,25.4053,49.579
720666,24.9456,46.8989
720671,24.5687,46.7837
720676,26.3383,44.0022
720681,24.909,46.82
720686,26.1193,50.1164
720692,25.5493,47.1807
720697,24.6083,46.4647
720702,24.5034,46.7308
720708,26.4278,50.0347
720713,24.5202,46.4538
720718,26.4341,50.0476
720724,26.4109,50.0611
720729,26.4113,50.0611
720734,26.4115,50.061
720740,28.3505,45.9664
720745,26.1157,50.1423
720751,21.5412,39.2925
720756,26.3512,50.0965
720762,26.4279,50.0301
720767,24.5179,46.7244
720773,21.6885,39.216
720778,21.5938,39.2162
720784,24.5574,46.5238
720790,24.7971,46.7972
720795,24.5192,46.7244
720801,24.5012,46.6779
720807,18.273,42.592
720812,24.5076,46.7416
720818,21.5538,39.2884
720824,21.5547,39.2889
720829,21.554,39.2885
720835,21.5527,39.2894
720841,26.371,50.1016
720847,24.5756,46.7149
720853,21.5449,39.2924
720858,24.4799,39.6351
720864,21.8261,39.1447
720870,24.5676,46.7018
720876,21.5951,39.1593
720882,21.6898,39.2112
720888,26.1562,50.123
720894,24.5196,46.7361
720900,26.3553,50.1165
720906,26.3569,50.1176
720912,26.3121,44.0243
720918,21.5844,39.2095
720924,21.5067,39.2707
720930,21.556,39.29
720936,24.5149,46.7418
720942,21.5562,39.2907
720949,26.4124,50.059
720955,21.5859,39.1513
720961,21.5859,39.1513
720967,21.8265,39.1446
720973,21.8264,39.1443
720980,21.8266,39.1444
720986,21.5519,39.2879
720992,21.5539,39.2882
720999,21.5418,39.2933
721005,21.4594,40.4957
721011,24.565,46.7573
721018,24.5652,46.6997
721024,21.3031,39.2695
721030,21.7009,39.2102
721037,21.8264,39.1443
721043,25.1144,46.0777
721050,24.5441,46.6753
721056,24.5549,46.688
721063,24.5698,46.7924
721069,21.5669,39.2386
721076,21.5553,39.2882
721082,21.5535,39.2887
721089,24.142,47.3879
721096,24.5315,46.6538
721102,21.6184,39.171
721109,21.5494,39.2916
721116,24.5036,46.6702
721122,26.4126,50.0583
721129,21.2124,40.3959
721136,21.5633,39.2356
721142,26.3716,50.1195
721149,24.5168,46.7403
721156,26.3784,43.8468
721163,21.5384,39.2935
721170,21.6172,39.1699
721176,21.5551,39.2894
721183,21.475,39.9281
721190,24.5061,46.6706
721197,24.5062,46.663
721204,18.287,42.5924
721211,24.7533,46.76
721218,24.5454,46.723
721225,24.5681,46.6975
721232,26.4153,50.0591
721239,21.6186,39.1751
721246,21.5523,39.2885
721253,26.368,50.0986
721260,21.5557,39.2895
721267,21.5018,39.2378
721274,21.3368,39.6851
721282,24.5142,46.6625
721289,21.7901,39.1079
721296,21.54,39.2912
721303,24.5771,46.7095
721310,26.2886,44.0462
721318,21.5657,39.2432
721325,24.8753,46.8282
721332,24.8766,46.8277
721340,21.7453,39.1344
721347,21.8472,39.0744
721354,21.5654,39.2363
721362,21.5526,39.2463
721369,21.5369,39.2897
721376,24.5292,46.6462
721384,21.6176,39.1712
721391,21.5851,39.2185
721399,24.5193,46.7406
721406,24.5751,46.7113
721414,21.5467,39.2885
721421,21.538,39.2884
721429,24.5052,46.6888
721436,21.5523,39.2887
721444,21.5618,39.249
721452,21.4748,39.268
721459,21.4768,39.2682
721467,27.8282,41.7179
721475,21.8188,39.0763
721482,21.5428,39.2914
721490,24.5453,46.8054
721498,24.504,46.6811
721505,21.8272,39.1451
721513,21.6186,39.1741
721521,21.832,39.187
721529,21.701,39.2097
721537,26.4205,50.0524
721544,18.2671,42.4594
721552,21.8264,39.1445
721560,21.8261,39.1446
721568,21.5538,39.2878
721576,21.5547,39.2882
721584,21.5522,39.2885
721592,24.5596,46.6855
721600,24.556,46.6856
721608,21.8424,39.0759
721616,21.5468,39.2888
721624,21.5458,39.2882
721632,24.5072,46.6734
721640,26.095,50.137
721648,26.3684,50.1228
721656,21.8275,39.1468
721665,21.8311,39.1508
721673,21.8311,39.1504
721681,21.8311,39.151
721689,24.5537,46.682
721697,24.5649,46.5513
721706,21.8214,39.0696
721714,21.3375,39.6958
721722,21.5461,39.286
721731,25.0147,47.0934
721739,21.5458,39.2881
721747,26.3014,44.0185
721756,24.5563,46.679
721764,26.3768,43.8496
721772,25.4031,49.5524
721781,24.5036,46.6707
721789,21.546,39.2862
721798,28.5022,48.4565
721806,21.5684,39.2415
721815,24.6053,46.6468
721823,21.583,39.2083
721832,24.66,46.544
721840,21.5419,39.3537
721849,21.563,39.2422
721858,24.5439,46.6557
721866,21.536,39.2938
721875,21.5414,39.2915
721884,24.5543,46.6835
721892,26.4111,50.059
721901,18.3506,42.6961
721910,21.8338,39.1627
721918,21.5598,39.2394
721927,24.5426,46.7158
721936,21.6241,39.1694
721945,21.536,39.2938
721954,26.4132,50.0607
721962,24.5713,46.5852
721971,21.6996,39.2107
721980,21.5538,39.2887
721989,21.5544,39.2887
721998,21.5905,39.1837
722007,24.8415,46.7501
722016,24.6208,46.7593
722025,24.5405,46.8271
722034,24.5404,46.8277
722043,21.5487,39.2824
722052,24.571,46.7964
722061,21.5768,39.217
722070,21.5942,39.2215
722079,21.536,39.2938
722088,21.5414,39.2864
722098,21.6189,39.1749
722107,21.6188,39.1757
722116,25.0728,46.4356
722125,21.5485,39.285
722134,24.5205,46.7257
722144,24.8176,46.7814
722153,26.4127,50.0595
722162,26.3739,50.1206
722172,21.6785,39.2108
722181,21.5474,39.2873
722190,25.3234,49.6313
722200,25.0502,47.0456
722209,26.3815,50.1159
722218,21.604,39.2413
722228,21.7986,39.0661
722237,21.5448,39.2936
722247,24.8297,46.7687
722256,21.6788,39.2111
722266,24.651,46.5006
722275,21.6189,39.1754
722285,21.5525,39.2897
722294,21.535,39.2925
722304,21.4234,39.4802
722314,24.5233,46.7337
722323,18.3619,42.6932
722333,21.5625,39.2343
722343,21.5393,39.2968
722352,21.5648,39.2377
722362,21.7004,39.2098
722372,26.3804,50.1126
722381,21.7063,39.2124
722391,26.3834,50.1142
722401,24.5237,46.6846
722411,24.5457,46.6473
722421,26.1361,50.1282
722430,24.3804,39.5986
722440,21.5066,39.2717
722450,24.8429,46.8837
722460,22.2761,39.1138
722470,26.335,50.2064
722480,21.5848,39.2131
722490,21.5815,39.2092
722500,21.3639,39.3401
722510,26.156,50.1228
722520,26.0928,50.151
722530,21.535,39.2925
722540,21.4557,39.3215
722550,25.0773,46.4166
722560,21.7859,39.1076
722570,18.2433,42.6032
722581,21.5698,39.2093
722591,21.7869,39.1063
722601,24.5552,46.6819
722611,24.5677,46.6956
722621,21.8003,39.1002
722632,24.5586,46.6847
722642,21.5899,39.2162
722652,24.5441,46.6929
722663,24.56,46.6819
722673,26.1153,50.1134
722683,24.5764,46.7141
722694,21.5522,39.2885
722704,24.5583,46.6812
722714,21.6841,39.2138
722725,21.584,39.1961
722735,24.5281,46.6353
722746,21.5836,39.1964
722756,26.1557,50.123
722767,24.5335,46.661
722777,24.5133,46.7432
722788,21.8706,39.0519
722798,21.5623,39.2414
722809,24.5229,46.6661
722820,21.7002,39.2096
722830,21.5508,39.2859
722841,21.7896,39.1077
722852,21.5703,39.2089
722862,21.5675,39.2395
722873,26.3831,50.1178
722884,24.5773,46.7124
722894,24.5762,46.7134
722905,24.5791,46.7102
722916,21.5669,39.2373
722927,26.2301,50.2091
722938,21.5853,39.2116
722948,21.5862,39.2057
722959,21.5448,39.2924
722970,25.3121,49.5792
722981,24.4419,39.475
722992,24.5686,46.7021
723003,26.2704,44.0488
723014,26.2731,44.0506
723025,24.5175,46.6665
723036,24.5719,46.551
723047,24.5866,46.5571
723058,27.8283,41.7203
723069,21.5421,39.2912
723080,24.811,46.8198
723091,21.543,39.2913
723102,21.9938,39.0439
723114,24.5752,46.7076
723125,24.5773,46.7095
723136,24.575,46.709
723147,21.6825,39.2128
723158,21.5433,39.2949
723170,21.5416,39.2892
723181,24.9092,46.3113
723192,21.5555,39.2903
723204,21.554,39.2877
723215,24.5767,46.7146
723226,21.5818,39.2262
723238,21.5611,39.2359
723249,21.4817,39.2654
723260,21.7007,39.2077
723272,21.2115,40.3956
723283,26.4331,50.032
723295,21.5675,39.2465
723306,21.7894,39.1082
723318,24.5428,46.656
723329,21.686,39.2486
723341,26.2597,50.1926
723352,24.577,46.7145
723364,21.6183,39.1727
720001,27.5062,41.7803
720006,21.6183,39.1729
720052,21.6191,39.1751
720111,21.6173,39.1708
720125,26.1385,50.1253
720154,21.6181,39.173
720265,25.0591,46.4076
720395,26.2767,44.8035
720500,26.1879,50.1442
720586,21.619,39.1743
720594,24.4993,46.5568
720594,24.4984,46.5544
720621,26.0665,50.1398
720900,21.9301,39.0587
721800,26.3689,43.8725
722000,24.9149,46.943
722000,24.5971,46.7639
722000,21.3834,40.2724
722000,24.5961,46.761
722000,24.5965,46.7643
722000,24.5977,46.7625
722000,24.5955,46.7633
722000,24.5978,46.7612
722001,24.9263,46.9237
722001,24.5979,46.7644
722001,24.5955,46.764
722001,24.5971,46.7639
722001,24.5986,46.7652
722400,26.1656,43.5842
722800,25.3575,49.5939
722850,24.3782,46.5209
723200,24.4035,46.8259
723600,18.3177,42.6704
723900,24.8875,46.8817
724000,24.1724,47.3113
724000,21.8104,39.1104
724000,24.4971,46.5482
724500,26.4114,43.8923
724500,26.0989,50.1503
724500,26.1058,50.1539
724500,24.5841,46.6615
724500,26.0978,50.1463
724500,26.0975,50.1474
724800,24.5237,46.7317
724950,24.4864,46.5025
725000,27.506,41.7663
725000,24.9151,46.7894
725000,26.4413,43.8918
725000,21.3714,39.8327
725000,24.9997,47.0412
725000,24.5671,46.7889
725000,26.3461,50.1013
725000,26.3463,50.1018
725001,24.5656,46.5601
725001,16.8776,42.5701
725001,26.4414,43.8862
725001,21.6236,39.2082
725001,25.3123,49.5804
725002,19.5508,41.1662
725002,26.3476,50.1023
725002,21.6101,39.2092
725003,21.6099,39.2091
725003,24.5519,46.8027
725003,21.6099,39.2078
725004,21.6212,39.1951
725004,24.5888,46.1376
725004,24.5631,46.7915
725200,24.387,39.6649
725400,25.1048,46.3928
725420,25.045,46.4209
725600,26.3751,43.9589
726000,26.3784,43.8885
726000,25.1083,46.2008
726300,26.1356,50.1282
726300,26.199,50.1651
726300,26.1358,50.1416
726700,24.8908,46.8713
726750,24.5209,46.5439
726750,24.5251,46.4445
727500,24.4953,46.5214
728000,18.5677,42.7041
728000,26.1868,50.2075
728000,25.0502,46.4349
728000,25.0415,46.4265
728000,25.0451,46.4292
729000,25.0107,47.0211
729000,21.5531,39.2877
729000,26.357,44.0088
729000,26.4335,43.9184
729000,21.8183,39.0443
729000,24.5034,46.532
729000,26.3423,44.0203
729000,26.3953,43.9571
729001,24.8504,46.8642
729001,21.9295,39.0801
729001,24.8886,46.8558
729001,21.5601,39.2396
729001,21.56,39.2393
729178,26.107,50.1145
729300,25.2916,49.5573
729300,25.2888,49.5584
729378,26.0972,50.1533
729468,26.1391,50.1196
729600,24.473,46.8172
729600,21.8762,38.9791
729904,26.1589,50.1197
730000,21.7039,39.2095
730000,21.7916,39.1052
730000,27.4177,41.6113
730000,21.5293,39.2973
730000,24.565,46.7923
730000,24.1435,47.3805
730000,26.4269,50.0307
730000,21.5441,39.2906
730001,21.553,39.2443
730001,21.7027,39.2121
730001,24.5547,46.8027
730001,26.3122,44.0351
730001,26.4042,50.0191
730002,21.4972,39.2983
730002,24.5098,46.6666
730002,24.557,46.5196
730003,24.096,47.292
730003,21.5417,39.2907
730003,21.7557,39.1927
730004,26.427,50.0307
730004,28.4084,36.4876
730004,21.5426,39.2914
730005,24.7612,46.6962
730005,26.2254,50.2024
730006,21.5823,39.2084
730006,24.5575,46.5717
730007,21.5605,39.2405
730007,21.3453,40.45
730008,24.559,46.5434
730008,21.2868,40.4367
730009,24.564,46.5626
730010,26.3431,50.0967
730010,21.5521,39.2826
730011,25.0623,46.3853
730012,21.9542,39.001
730012,26.3132,43.9469
730013,24.519,46.7207
730014,24.5202,46.7373
730014,26.4245,50.0211
730015,21.4043,39.7897
730016,18.283,42.5961
730017,21.5673,39.25
730018,24.5569,46.5674
730018,21.5646,39.2516
730019,24.5604,46.5509
730020,27.3991,41.5838
730021,21.7859,39.1025
730022,21.5422,39.2914
730023,21.7915,39.1081
730024,21.7862,39.0969
730025,21.7884,39.0956
730026,21.7875,39.0976
730027,26.346,50.092
730028,21.7901,39.0986
730029,21.7869,39.0966
730030,24.5294,46.7034
730031,24.5617,46.57
730032,24.5214,46.7368
730034,26.3458,50.0817
730035,21.5405,39.2941
730036,26.2338,50.2092
730037,26.094,44.0284
730038,26.2214,50.2079
730040,24.5665,46.8104
730041,24.5146,46.7259
730042,21.5428,39.2954
730044,21.865,39.1791
730045,24.5754,46.7873
730046,21.5606,39.2379
730048,25.0137,47.1751
730049,21.5353,39.2929
730050,21.7037,39.2061
730052,21.7024,39.2096
730053,21.7069,39.2047
730055,24.492,46.5375
730056,21.6199,39.1753
730058,21.5488,39.2952
730059,21.5546,39.2898
730061,21.535,39.2925
730062,21.5645,39.2347
730064,21.7862,39.0988
730066,21.5626,39.2359
730067,24.5758,46.7876
730069,26.0781,44.0357
730071,24.5624,46.7921
730072,21.7041,39.2074
730074,26.3417,50.0978
730076,24.5622,46.5716
730077,26.4298,43.8853
730079,24.5949,46.6791
730081,21.7899,39.1086
730083,24.504,46.6758
730085,24.5766,46.8047
730086,21.9809,39.0653
730088,24.5632,46.7913
730090,24.5164,46.7408
730092,24.5802,46.7793
730094,24.5029,46.6713
730096,26.2219,50.2074
730098,21.6271,39.1725
730100,26.4308,43.8938
730102,26.3419,50.0788
730104,21.5817,39.2022
730106,26.1226,50.1047
730108,27.3962,41.5785
730110,21.5547,39.2893
730112,26.3787,50.1261
730114,24.5672,46.7038
730117,26.3279,43.9403
730119,24.1247,47.257
730121,24.5549,46.5784
730123,26.2334,50.208
730125,26.2331,50.2098
730128,26.2329,50.2077
730130,26.2263,50.2051
730132,26.2228,50.208
730135,21.6898,39.2112
730137,26.4201,50.0411
730139,26.2297,50.2047
730142,24.5044,46.6646
730144,26.2231,50.2038
730146,24.5225,46.7399
730149,26.0702,43.5874
730151,21.9715,39.0999
730154,24.5204,46.6467
730156,26.1491,50.1168
730159,21.7904,39.1005
730161,26.2208,50.2124
730164,26.2306,50.2078
730166,21.5653,39.2433
730169,26.4358,43.9209
730172,24.434,39.5938
730174,21.7003,39.2121
730177,26.4126,50.0402
730180,26.4291,49.9992
730182,27.5577,41.7228
730185,24.5982,46.7522
730188,24.5785,46.782
730190,21.7882,39.1
730193,26.2223,50.207
730196,26.4175,50.045
730199,26.4259,50.0309
730202,26.228,50.2029
730204,21.5651,39.2356
730207,24.5669,46.5504
730210,26.1173,50.1084
730213,24.7955,46.796
730216,21.7851,39.1048
730219,26.4064,50.0533
730222,24.557,46.8036
730225,24.5787,46.7819
730228,27.5094,41.7791
730231,27.503,41.7802
730234,21.7049,39.2102
730237,18.191,42.6022
730240,21.9136,39.0579
730243,21.5397,39.2925
730246,21.4299,39.2785
730250,18.2632,42.4587
730253,21.6828,39.2117
730256,21.5991,39.1665
730259,26.2339,50.2087
730262,26.2209,50.2088
730266,26.2219,50.2064
730269,26.223,50.2054
730272,21.5669,39.2357
730276,18.265,42.498
730279,21.5622,39.2371
730282,21.5396,39.2915
730286,21.541,39.2937
730289,24.8055,46.7818
730292,26.3858,50.029
730296,21.5458,39.2879
730299,26.3685,50.1214
730303,28.3809,45.9751
730306,24.5553,46.5149
730310,16.8585,42.5825
730313,24.5609,46.7896
730317,21.5484,39.2937
730320,26.4663,50.0778
730324,26.4186,50.0405
730328,21.5546,39.2923
730331,18.3307,42.7664
730335,21.5486,39.2892
730339,21.5611,39.2363
730342,26.4162,50.0442
730346,25.3366,49.5323
730350,26.3821,50.0371
730353,26.3797,50.0394
730357,26.3415,50.0973
730361,21.672,39.2143
730365,22.0005,39.1927
730369,21.5666,39.2357
730372,24.5186,46.7393
730376,24.4328,39.5908
730380,24.5209,46.7398
730384,24.5788,46.7133
730388,24.5589,46.571
730392,21.5458,39.207
730396,21.5371,39.1986
730400,21.563,39.2409
730404,26.3502,50.1169
730408,21.5673,39.2382
730412,24.5248,46.7411
730416,24.5479,46.7092
730420,21.5613,39.245
730424,24.5437,46.7336
730428,24.5892,46.7691
730433,24.515,46.7417
730437,24.5639,46.8023
730441,24.5787,46.7819
730445,24.5218,46.7388
730449,24.5218,46.7388
730454,24.7379,46.8129
730458,24.5112,46.7303
730462,24.5617,46.5715
730467,21.7866,39.1056
730471,21.5476,39.2907
730475,24.492,39.5119
730480,24.4907,46.5369
730484,24.4655,46.277
730488,21.6771,39.2117
730493,21.7041,39.2076
730497,24.5071,46.6709
730502,24.5106,46.7222
730506,21.2576,39.2847
730511,18.3224,42.6742
730515,18.3304,42.7717
730520,21.5436,39.2981
730524,24.5162,46.7411
730529,21.5358,39.2
730534,21.5677,39.2358
730538,21.5523,39.2464
730543,24.5144,46.7287
730548,21.5462,39.287
730552,21.5657,39.2374
730557,21.5669,39.2372
730562,24.647,46.5779
730566,26.1251,50.1149
730571,21.7989,39.0991
730576,26.3412,50.1024
730581,24.5524,44.4356
730586,24.5253,46.7409
730590,24.5177,46.7451
730595,21.5382,39.2938
730600,21.7006,39.2107
730605,21.6893,39.2143
730610,21.5457,39.2883
730615,27.5053,41.7765
730620,21.4347,39.2647
730625,21.7955,39.1047
730630,19.7065,42.0426
730635,21.4077,39.7711
730640,26.2971,44.0403
730645,24.5277,46.6627
730650,21.9284,39.0666
730655,24.5969,46.6466
730660,21.8158,39.071
730666,21.2385,40.3764
730671,24.5767,46.7056
730676,24.5611,46.7587
730681,21.8322,39.1868
730686,21.8264,39.1447
730692,21.832,39.1869
730697,21.8262,39.1444
730702,21.8271,39.1444
730708,21.8264,39.1446
730713,21.8263,39.1445
730718,21.6861,39.2088
730724,21.5458,39.2883
730729,21.5466,39.289
730734,21.8573,39.1853
730740,24.5026,46.6701
730745,24.5212,46.7406
730751,21.8263,39.1443
730756,21.8264,39.1446
730762,21.5914,39.2161
730767,21.6196,39.184
730773,24.4913,46.5374
730778,21.5842,39.2048
730784,26.2254,50.2025
730790,26.2259,50.2014
730795,26.2236,50.2023
730801,26.2216,50.2026
730807,26.2273,50.2035
730812,26.2318,50.2058
730818,21.4657,39.9175
